Key,File,Type,UsedInMainMenu,NoTranslate,KeepLoaded,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
questItem_sledgehammersSkillMagazine1,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Молотобоец[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]1  抡起大锤 (大锤) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Get Hammered (Sledgehammers) Magazine[-]
questItem_sledgehammersSkillMagazine10,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]10 × Молотобоец[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]10  抡起大锤 (大锤) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Get Hammered (Sledgehammers) Magazine[-]
questItem_sledgehammersSkillMagazine25,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]25 × Молотобоец[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]25  抡起大锤 (大锤) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Get Hammered (Sledgehammers) Magazine[-]
questItem_smallEngine1,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Двигатель[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 小型发动机[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Engine[-]
questItem_smallPileRandomHelper,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × = Небольшой запас = Случайный помощник[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 小型堆随机组合项[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Small Pile Random Helper[-]
questItem_solarbank,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечная батарея[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池组[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solarbank[-]
questItem_solarCellQ1,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 1[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质1）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 1[-]
questItem_solarCellQ2,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 2[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质2）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 2[-]
questItem_solarCellQ3,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 3[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质3）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 3[-]
questItem_solarCellQ4,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 4[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质4）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 4[-]
questItem_solarCellQ5,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 5[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质5）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 5[-]
questItem_solarCellQ6,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Солнечный элемент, качество 6[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 太阳能电池（品质6）[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Solar Cell Quality 6[-]
questItem_speaker,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Репродуктор[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 音箱[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Speaker[-]
questItem_spearsSkillMagazine1,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Острые штучки[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]1  尖锐长矛 (长矛) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Sharp Sticks (Spears) Magazine[-]
questItem_spearsSkillMagazine10,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]10 × Острые штучки[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]10  尖锐长矛 (长矛) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]10 Sharp Sticks (Spears) Magazine[-]
questItem_spearsSkillMagazine25,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]25 × Острые штучки[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-],[FFD700][AEC][-] 空投申请：[DECEA3]25  尖锐长矛 (长矛) 杂志[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]25 Sharp Sticks (Spears) Magazine[-]
questItem_spotlightDownLeft_POI,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Прожектор, вниз и влево, важный объект[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 探照灯向下左侧兴趣点[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Left POI[-]
questItem_spotlightDownRight_POI,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Прожектор, вниз и вправо, важный объект[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 探照灯向下右侧兴趣点[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Right POI[-]
questItem_spotlightDownStraight_POI,items,Item,false,,,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],Ownership-only display-name override.,[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],"[FFD700][AEC][-] Заявка на авиадоставку: [DECEA3]1 × Прожектор, вниз и прямо, важный объект[-]",[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-],[FFD700][AEC][-] 空投申请：[DECEA3]1 探照灯向下直型兴趣点[-],[FFD700][AEC][-] Airdrop Request for [DECEA3]1 Spotlight Down Straight POI[-]
