Key,Source,Context,Changes,English,Tchinese
perkCourageRank2LongDesc,progression,Skills,,"You show courage when surrounded by zombies. Stress resistance consumption when surrounded by zombies is reduced by [DECEA3]25%[-]. Damage dealt to zombies is increased depending on the number of zombies around you. If there are less than 4 zombies around you, damage is increased by [DECEA3]7.5%[-]. If there are between 4 and 10 zombies, damage is increased by [DECEA3]12%[-]. If there are more than 10 zombies, damage is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.TimerCourage1:0)}[-]",當你被殭屍包圍時，你會表現出勇氣。被殭屍包圍時的抗壓消耗減少[DECEA3]25%[-]。對殭屍造成的傷害會根據你周圍殭屍的數量而增加。如果你周圍的殭屍數量少於 4 個，則傷害增加 [DECEA3]7.5%[-]。如果殭屍數量在 4 到 10 之間，則傷害增加 [DECEA3]12%[-]。如果殭屍數量超過 10 個，傷害增加 [DECEA3]15%[-]。 \n\n[FFB800]剩餘：{cvar(.TimerCourage1:0)}[-]
perkCourageRank3LongDesc,progression,Skills,,"You display unprecedented courage when surrounded by zombies. Stress Resistance consumption when surrounded by zombies is reduced by [DECEA3]50%[-]. Damage dealt to zombies increases depending on the number of zombies around you. If there are less than 4 zombies around you, damage is increased by [DECEA3]10%[-]. If there are between 4 and 10 zombies, damage is increased by [DECEA3]16%[-]. If there are more than 10 zombies, damage is increased by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.TimerCourage2:0)}[-]",當你被殭屍包圍時，你表現出了前所未有的勇氣。被殭屍包圍時的抗壓消耗減少[DECEA3]50%[-]。對殭屍造成的傷害會根據你周圍殭屍的數量而增加。如果你周圍的殭屍數量少於 4 個，則傷害增加 [DECEA3]10%[-]。如果殭屍數量在 4 到 10 之間，則傷害增加 [DECEA3]16%[-]。如果殭屍數量超過 10 個，則傷害增加 [DECEA3]25%[-]。 \n\n[FFB800]剩餘：{cvar(.TimerCourage2:0)}[-]
perkFastAdaptationName,progression,perk,,Fast Adaptation,快速適應
perkFastAdaptationDesc,progression,perk,,Not everyone can quickly adapt to harsh weather conditions and other external factors.\n\nDoes not develop if you have Weak Immunity. [DECEA3]Block - {cvar(.blockFastAdaptation:0)}\nDevelopment is blocked when the block value is 1 and available when it is 0.[-],並非每個人都能快速適應惡劣的天氣條件和其他外在因素。 \n\n如果您的免疫力較弱，則不會發展。 [DECEA3]區塊 - {cvar(.blockFastAdaptation:0)}\n當區塊值為 1 時，開發被阻止，為 0 時，開發可用。 [-]
perkFastAdaptationRank1LongDesc,progression,Skills,,"You adapt to dangerous conditions faster. You can stay in dangerous biomes longer without consequences, the duration of smoothie effects is increased by [DECEA3]50%[-], and damage taken from active radiation is reduced by [DECEA3]25%[-].\n\nTo develop this trait, you must strengthen your immunity for [DECEA3]4 hours.[-] Remaining: [DECEA3]{cvar(.TimerFastAdaptation0:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second while you are under the effect of a protective smoothie in this biome.\nWhen you strengthen your immunity, the level of this character trait increases by 1.[-]",您可以更快地適應危險條件。你可以在危險的生物群落中停留更長時間而不會產生任何後果，冰沙效果的持續時間增加 [DECEA3]50%[-]，主動輻射造成的傷害減少 [DECEA3]25%[-]。 \n\n要發展此特性，你必須增強你的免疫力 [DECEA3]4 小時。 [-] 剩餘：[DECEA3]{cvar(.TimerFastAdaptation0:0)} [-]\n[DECEA3]當你在此生物群落中受到保護性冰沙的影響時，每秒都會增強免疫力。 \n當你增強免疫力時，該角色特質的等級會增加1。 [-]
perkFastAdaptationRank2LongDesc,progression,Skills,,"You adapt to dangerous conditions much faster. You can stay in dangerous biomes longer without consequences, the duration of smoothie effects is increased by [DECEA3]100%[-], and damage taken from active radiation is reduced by [DECEA3]50%[-].\n\nTo develop this trait, you must strengthen your immunity for [DECEA3]8 hours.[-] Remaining: [DECEA3]{cvar(.TimerFastAdaptation1:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second while you are under the effect of a protective smoothie in this biome.\nWhen you strengthen your immunity, the level of this character trait increases by 1.[-]",你適應危險條件的速度要快得多。你可以在危險的生物群落中停留更長時間而不會產生任何後果，冰沙效果的持續時間增加 [DECEA3]100%[-]，主動輻射造成的傷害減少 [DECEA3]50%[-]。 \n\n要發展此特性，你必須增強免疫力 [DECEA3]8 小時。 [-] 剩餘：[DECEA3]{cvar(.TimerFastAdaptation1:0)} [-]\n[DECEA3]當你在此生物群落中受到保護性冰沙的影響時，每秒都會增強免疫力。 \n當你增強免疫力時，該角色特質的等級會增加1。 [-]
perkFastAdaptationRank3LongDesc,progression,Skills,,"You adapt to dangerous conditions almost immediately. You can stay in dangerous biomes longer without consequences, the duration of smoothie effects is increased by [DECEA3]200%[-], and damage taken from active radiation is reduced by [DECEA3]75%[-].\n\nTo develop this trait, you must strengthen your immunity for [DECEA3]12 hours.[-] Remaining: [DECEA3]{cvar(.TimerFastAdaptation2:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second while you are under the effect of a protective smoothie in this biome.\nWhen you strengthen your immunity, the level of this character trait increases by 1.[-]",你幾乎立刻就能適應危險的環境。你可以在危險的生物群落中停留更長時間而不會產生任何後果，冰沙效果的持續時間增加 [DECEA3]200%[-]，主動輻射造成的傷害減少 [DECEA3]75%[-]。 \n\n要發展此特性，你必須增強你的免疫力 [DECEA3]12 小時。 [-] 剩餘：[DECEA3]{cvar(.TimerFastAdaptation2:0)} [-]\n[DECEA3]當你在此生物群落中受到保護性冰沙的影響時，每秒都會增強免疫力。 \n當你增強免疫力時，該角色特質的等級會增加1。 [-]
perkHardeningName,progression,perk,,Hardening,硬化
perkHardeningDesc,progression,perk,,"Good conditioning allows you to calmly endure any weather conditions. And most importantly, recover from them faster.\n\nDoes not develop if you are Allergy Sufferer. [DECEA3]Block - {cvar(.blockHardening:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]",良好的身體素質可以讓您平靜地忍受任何天氣條件。最重要的是，可以更快地恢復。 \n\n如果您是過敏症患者，則不會發生這種情況。 [DECEA3]阻止 - {cvar(.blockHardening:0)}\n如果區塊值為 1，則開發被阻止；如果為 0，則開發可用。 [-]
perkHardeningRank1LongDesc,progression,Skills,,"You are able to withstand weather conditions well. The accumulation rate of negative effects is reduced by [DECEA3]25%[-], and the recovery rate from carbon monoxide suffocation, overheating, and frostbite is increased.\n\nTo develop this trait, you need to harden your body for [DECEA3]2 hours.[-] Remaining: [DECEA3]{cvar(.TimerHardening0:0)} seconds.[-]\n[DECEA3]You harden your body every second while you are affected by suffocation, overheating, or frostbite.\nWhen you harden your body, the level of this character trait increases by 1.[-]",您能夠很好地承受天氣條件。負面效果累積率降低[DECEA3]25%[-]，一氧化碳窒息、過熱、凍傷的恢復率提高。 \n\n要發展此特性，就需要硬化身體[DECEA3]2小時。 [-]剩餘：[DECEA3]{cvar(.TimerHardening0:0)}秒。 [-]\n[DECEA3]你當你受到窒息、過熱或凍傷影響時，每秒都會硬化你的身體。 \n當你硬化你的身體時，該角色特質的等級會增加1。 [-]
perkHardeningRank2LongDesc,progression,Skills,,"You are not afraid of difficult weather conditions. The accumulation rate of negative effects is reduced by [DECEA3]50%[-], and the recovery rate from carbon monoxide suffocation, overheating, and frostbite is increased.\n\nTo develop this trait, you need to harden your body for [DECEA3]4 hours.[-] Remaining: [DECEA3]{cvar(.TimerHardening1:0)} seconds.[-]\n[DECEA3]You harden your body every second while you are affected by suffocation, overheating, or frostbite.\nWhen you harden your body, the level of this character trait increases by 1.[-]",您不畏懼惡劣的天氣條件。負面效果累積率降低[DECEA3]50%[-]，一氧化碳窒息、過熱、凍傷的恢復率提高。 \n\n要發展此特性，就需要硬化身體[DECEA3]4小時。 [-]剩餘：[DECEA3]{cvar(.TimerHardening1:0)}秒。 [-]\n[DECEA3]你當你受到窒息、過熱或凍傷影響時，每秒都會硬化你的身體。 \n當你硬化你的身體時，該角色特質的等級會增加1。 [-]
perkHardeningRank3LongDesc,progression,Skills,,"You have a perfectly hardened body. No weather can frighten you. The accumulation rate of negative effects is reduced by [DECEA3]75%[-], and the recovery rate from carbon monoxide suffocation, overheating, and frostbite is increased.\n\nTo develop this trait, you need to harden your body for [DECEA3]6 hours.[-] Remaining: [DECEA3]{cvar(.TimerHardening2:0)} seconds.[-]\n[DECEA3]You harden your body every second while you are affected by suffocation, overheating, or frostbite.\nWhen you harden your body, the level of this character trait increases by 1.[-]",你有一個完全堅硬的身體。沒有什麼天氣可以嚇到你。負面效果累積率減少[DECEA3]75%[-]，一氧化碳窒息、過熱、凍傷的恢復率增加。 \n\n要發展此特性，需要硬化身體[DECEA3]6小時。 [-]剩餘：[DECEA3]{cvar(.TimerHardening2:0)}秒.[-]\n[DECEA3]當你受到窒息、過熱或凍傷影響時，你每秒都會硬化你的身體。 \n當你硬化你的身體時，該角色特質的等級增加1.[-]
perkCharismaticName,progression,perk,,Charismatic,魅力型
perkCharismaticDesc,progression,perk,,[FFB800]Completing quests[-] at merchants reduces the counter by [DECEA3]1[-],[FFB800]在商人處完成任務[-]會使計數器減少[DECEA3]1[-]
perkCharismaticRank1LongDesc,progression,Skills,,Your charisma attracts other survivors. Selling bonus is increased by [DECEA3]10%[-]. The number of Dukes received as rewards is increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic0:0)}[-],你的魅力吸引了其他倖存者。銷售獎金增加[DECEA3]10%[-]。作為獎勵獲得的公爵數量增加[DECEA3]10%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterCharismatic0:0)}[-]
perkCharismaticRank2LongDesc,progression,Skills,,You are very charismatic. Selling bonus is increased by [DECEA3]15%[-]. The number of Dukes received as rewards is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic1:0)}[-],你很有魅力。銷售獎金增加[DECEA3]15%[-]。作為獎勵獲得的公爵數量增加[DECEA3]15%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterCharismatic1:0)}[-]
perkCharismaticRank3LongDesc,progression,Skills,,Your charisma attracts people like a magnet. Selling bonus is increased by [DECEA3]25%[-]. The number of Dukes received as rewards is increased by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic2:0)}[-],你的魅力就像磁鐵一樣吸引著人們。銷售獎金增加 [DECEA3]25%[-]。作為獎勵獲得的公爵數量增加[DECEA3]25%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterCharismatic2:0)}[-]
perkLuckyGuyName,progression,perk,,Lucky Guy,幸運兒
perkLuckyGuyDesc,progression,perk,,[FFB800]Killing[-] any zombie reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockLuckyGuy:0)}[-] [DECEA3]- Does not evolve if you are Unlucky.[-],[FFB800]殺死[-]任何殭屍會使計數器減少[DECEA3]1[-]。 \n\n[FFB800]阻止：{cvar(.blockLuckyGuy:0)}[-] [DECEA3]-如果你不走運，則不會進化。 [-]
perkLuckyGuyRank1LongDesc,progression,Skills,,Luck is on your side. The quality of loot received is increased by [DECEA3]5%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy0:0)}[-],幸運就在你這一邊。收到的戰利品品質增加 [DECEA3]5%[-]，殺死殭屍掉落戰利品的幾率增加 [DECEA3]5%[-].\n\n[FFB800] 剩餘：{cvar(.CounterLuckyGuy0:0)}[-]
perkLuckyGuyRank2LongDesc,progression,Skills,,You are holding luck by the tail. The quality of loot received is increased by [DECEA3]10%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy1:0)}[-],你正在抓住好運的尾巴。收到的戰利品品質增加 [DECEA3]10%[-]，殺死殭屍掉落戰利品的幾率增加 [DECEA3]10%[-].\n\n[FFB800] 剩餘：{cvar(.CounterLuckyGuy1:0)}[-]
perkLuckyGuyRank3LongDesc,progression,Skills,,You are the luckiest person. The quality of loot received is increased by [DECEA3]15%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy2:0)}[-],你是最幸運的人。收到的戰利品品質提高[DECEA3]15%[-]，殺死殭屍掉落戰利品的幾率提高[DECEA3]15%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterLuckyGuy2:0)}[-]
perkJackOfAllTradesName,progression,perk,,Jack of all Trades,萬事通
perkJackOfAllTradesDesc,progression,perk,,[FFB800]Each hit[-] when butchering dead animal or zombie carcasses reduces the counter by [DECEA3]1[-]\n\n[FFB800]Block: {cvar(.blockJackOfAllTrades:0)}[-] [DECEA3]- Does not evolve if you are Clumsy.[-],[FFB800]屠宰死去的動物或殭屍屍體時，每擊中[-]就會減少計數器[DECEA3]1[-]\n\n[FFB800]方塊：{cvar(.blockJackOfAllTrades:0)}[-] [DECEA3]-如果你笨手笨腳，則不會進化。 [-]
perkJackOfAllTradesRank1LongDesc,progression,Skills,,You excel at any work that requires precision. Increases item creation speed by [DECEA3]5%[-]. Increases the number of mutation samples harvested by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades0:0)}[-],您擅長任何需要精確度的工作。將物品創建速度提高 [DECEA3]5%[-]。收穫的突變樣本數量增加 [DECEA3]10%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterJackOfAllTrades0:0)}[-]
perkJackOfAllTradesRank2LongDesc,progression,Skills,,You quickly and efficiently handle any work that requires precision. Increases item creation speed by [DECEA3]10%[-]. Increases the number of mutation samples harvested by [DECEA3]20%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades1:0)}[-],您可以快速且有效率地處理任何需要精確度的工作。將物品創建速度提高 [DECEA3]10%[-]。收穫的突變樣本數量增加 [DECEA3]20%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterJackOfAllTrades1:0)}[-]
perkJackOfAllTradesRank3LongDesc,progression,Skills,,Your hands are worth their weight in gold. Increases item creation speed by [DECEA3]15%[-]. Increases the number of mutation samples harvested by [DECEA3]40%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades2:0)}[-],你的雙手與黃金同等重要。將物品創建速度提高 [DECEA3]15%[-]。收穫的突變樣本數量增加 [DECEA3]40%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterJackOfAllTrades2:0)}[-]
perkExperiencedHunterName,progression,perk,,Experienced Hunter,經驗豐富的獵人
perkExperiencedHunterDesc,progression,perk,,[FFB800]Killing[-] any zombie with a headshot using a light melee weapon reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockCrusher:0)}[-] [DECEA3]- Does not evolve if you are a Pacifist or Clumsy.[-],[FFB800]使用輕型近戰武器爆頭殺死[-]任何殭屍，計數器會減少[DECEA3]1[-]。 \n\n[FFB800]格擋：{cvar(.blockCrusher:0)}[-] [DECEA3]-如果你是和平主義者或笨手笨腳，則不會進化。 [-]
perkExperiencedHunterRank1LongDesc,progression,Skills,,You have hunted before. Light melee attack speed increased by [DECEA3]7.5%[-] and damage is increased by [DECEA3]10%[-]. Chance to dismember an enemy increased by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter0:0)}[-],你以前打獵過。輕型近戰攻擊速度增加[DECEA3]7.5%[-]，傷害增加[DECEA3]10%[-]。肢解敵人的幾率增加 [DECEA3]5%[-].\n\n[FFB800]剩餘：{cvar(.CounterExperiencedHunter0:0)}[-]
perkExperiencedHunterRank2LongDesc,progression,Skills,,Hunting is your favorite hobby. Light melee attack speed increased by [DECEA3]15%[-] and damage is increased by [DECEA3]25%[-]. Chance to dismember an enemy increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter1:0)}[-],狩獵是你最喜歡的嗜好。輕型近戰攻擊速度提高 [DECEA3]15%[-]，傷害提高 [DECEA3]25%[-]。肢解敵人的幾率增加 [DECEA3]15%[-]。 \n\n[FFB800]剩餘：{cvar(.CounterExperiencedHunter1:0)}[-]
perkExperiencedHunterRank3LongDesc,progression,Skills,,You are Experienced Hunter. Light melee attack speed increased by [DECEA3]30%[-] and damage is increased by [DECEA3]50%[-]. Chance to dismember an enemy increased by [DECEA3]30%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter2:0)}[-],你是經驗豐富的獵人。輕型近戰攻擊速度增加 [DECEA3]30%[-]，傷害增加 [DECEA3]50%[-]。肢解敵人的幾率增加 [DECEA3]30%[-].\n\n[FFB800]剩餘：{cvar(.CounterExperiencedHunter2:0)}[-]
perkCrusherName,progression,perk,,Crusher,破碎機
perkCrusherDesc,progression,perk,,[FFB800]Killing[-] any zombie with a headshot using a heavy melee weapon reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockCrusher:0)}[-] [DECEA3]- Does not evolve if you are a Pacifist or have Fear of Zombies.[-],[FFB800]使用重型近戰武器爆頭殺死[-]任何殭屍都會使計數器減少[DECEA3]1[-]。 \n\n[FFB800]阻止：{cvar(.blockCrusher:0)}[-] [DECEA3]-如果你是和平主義者或害怕殭屍，則不會進化。 [-]
