Key,File,Type,UsedInMainMenu,english,schinese
perkSlayerAnvil4sDesc,progression,Perk,false,Grow stronger each time you slay the [A0A0A0]Hammer Guardian[-] (4★). Ranks up on kill milestones.,每次击杀[A0A0A0]巨锤守卫[-] (4★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Anvil_4s_Rank,buffs,Buff,false,[A0A0A0]Hammer Guardian[-] 4★ Slayer rank up!,[A0A0A0]战锤守卫[-] 4★ 猎杀者等级提升！
perkSlayerAnvil4sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [A0A0A0]Hammer Guardian[-],等级 1——对[A0A0A0]巨锤守卫伤害 +2%[-]
perkSlayerAnvil4sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [A0A0A0]Hammer Guardian[-],等级 2——对[A0A0A0]巨锤守卫伤害 +4%[-]
perkSlayerAnvil4sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [A0A0A0]Hammer Guardian[-],等级 3——对[A0A0A0]巨锤守卫伤害 +6%[-]
perkSlayerAnvil4sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [A0A0A0]Hammer Guardian[-],等级 4——对[A0A0A0]巨锤守卫伤害 +8%[-]
perkSlayerAnvil4sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [A0A0A0]Hammer Guardian[-],等级 5——对[A0A0A0]巨锤守卫伤害 +10%[-]
perkSlayerAnvil4sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [A0A0A0]Hammer Guardian[-] | +2% phys resist,等级 6——对[A0A0A0]巨锤守卫[-]伤害 +12%｜物理抗性 +2%
perkSlayerAnvil4sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [A0A0A0]Hammer Guardian[-] | +6% phys resist,等级 7——对[A0A0A0]巨锤守卫[-]伤害 +14%｜物理抗性 +6%
perkSlayerAnvil4sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [A0A0A0]Hammer Guardian[-] | +10% phys resist,等级 8——对[A0A0A0]巨锤守卫[-]伤害 +16%｜物理抗性 +10%
perkSlayerAnvil4sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [A0A0A0]Hammer Guardian[-] | +15% phys resist,等级 9——对[A0A0A0]巨锤守卫[-]伤害 +18%｜物理抗性 +15%
perkSlayerAnvil4sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [A0A0A0]Hammer Guardian[-] | +20% phys resist,等级 10——对[A0A0A0]巨锤守卫[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerAnvil5s,progression,Perk,false,Kill the [A0A0A0]Hammer Guardian[-] 5-Star to rank up,击杀[A0A0A0]巨锤守卫[-] 5★ 以提升等级
perkSlayerAnvil5sName,progression,Perk,false,[A0A0A0]Hammer Guardian[-] 5★ Slayer,[A0A0A0]巨锤守卫[-] 5★ 猎杀者
perkSlayerAnvil5sDesc,progression,Perk,false,Grow stronger each time you slay the [A0A0A0]Hammer Guardian[-] (5★). Ranks up on kill milestones.,每次击杀[A0A0A0]巨锤守卫[-] (5★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Anvil_5s_Rank,buffs,Buff,false,[A0A0A0]Hammer Guardian[-] 5★ Slayer rank up!,[A0A0A0]战锤守卫[-] 5★ 猎杀者等级提升！
perkSlayerAnvil5sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [A0A0A0]Hammer Guardian[-],等级 1——对[A0A0A0]巨锤守卫伤害 +2%[-]
perkSlayerAnvil5sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [A0A0A0]Hammer Guardian[-],等级 2——对[A0A0A0]巨锤守卫伤害 +4%[-]
perkSlayerAnvil5sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [A0A0A0]Hammer Guardian[-],等级 3——对[A0A0A0]巨锤守卫伤害 +6%[-]
perkSlayerAnvil5sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [A0A0A0]Hammer Guardian[-],等级 4——对[A0A0A0]巨锤守卫伤害 +8%[-]
perkSlayerAnvil5sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [A0A0A0]Hammer Guardian[-],等级 5——对[A0A0A0]巨锤守卫伤害 +10%[-]
perkSlayerAnvil5sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [A0A0A0]Hammer Guardian[-] | +2% phys resist,等级 6——对[A0A0A0]巨锤守卫[-]伤害 +12%｜物理抗性 +2%
perkSlayerAnvil5sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [A0A0A0]Hammer Guardian[-] | +6% phys resist,等级 7——对[A0A0A0]巨锤守卫[-]伤害 +14%｜物理抗性 +6%
perkSlayerAnvil5sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [A0A0A0]Hammer Guardian[-] | +10% phys resist,等级 8——对[A0A0A0]巨锤守卫[-]伤害 +16%｜物理抗性 +10%
perkSlayerAnvil5sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [A0A0A0]Hammer Guardian[-] | +15% phys resist,等级 9——对[A0A0A0]巨锤守卫[-]伤害 +18%｜物理抗性 +15%
perkSlayerAnvil5sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [A0A0A0]Hammer Guardian[-] | +20% phys resist,等级 10——对[A0A0A0]巨锤守卫[-]伤害 +20%｜物理抗性 +20%
ZH_Inferno_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] Slayer rank up!,[FF2020]赫尔斯凯利[-] 猎杀者等级提升！
perkSlayerInfernoRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInfernoRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInfernoRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInfernoRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInfernoRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInfernoRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInfernoRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInfernoRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInfernoRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInfernoRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerInferno1s,progression,Perk,false,Kill the [FF2020]Hellskyli[-] 1-Star to rank up,击杀[FF2020]赫尔斯凯利[-] 1★ 以提升等级
perkSlayerInferno1sName,progression,Perk,false,[FF2020]Hellskyli[-] 1★ Slayer,[FF2020]赫尔斯凯利[-] 1★ 猎杀者
perkSlayerInferno1sDesc,progression,Perk,false,Grow stronger each time you slay the [FF2020]Hellskyli[-] (1★). Ranks up on kill milestones.,每次击杀[FF2020]赫尔斯凯利[-] (1★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Inferno_1s_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] 1★ Slayer rank up!,[FF2020]赫尔斯凯利[-] 1★ 猎杀者等级提升！
perkSlayerInferno1sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInferno1sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInferno1sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInferno1sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInferno1sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInferno1sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInferno1sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInferno1sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInferno1sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInferno1sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerInferno2s,progression,Perk,false,Kill the [FF2020]Hellskyli[-] 2-Star to rank up,击杀[FF2020]赫尔斯凯利[-] 2★ 以提升等级
perkSlayerInferno2sName,progression,Perk,false,[FF2020]Hellskyli[-] 2★ Slayer,[FF2020]赫尔斯凯利[-] 2★ 猎杀者
perkSlayerInferno2sDesc,progression,Perk,false,Grow stronger each time you slay the [FF2020]Hellskyli[-] (2★). Ranks up on kill milestones.,每次击杀[FF2020]赫尔斯凯利[-] (2★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Inferno_2s_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] 2★ Slayer rank up!,[FF2020]赫尔斯凯利[-] 2★ 猎杀者等级提升！
perkSlayerInferno2sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInferno2sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInferno2sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInferno2sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInferno2sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInferno2sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInferno2sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInferno2sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInferno2sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInferno2sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerInferno3s,progression,Perk,false,Kill the [FF2020]Hellskyli[-] 3-Star to rank up,击杀[FF2020]赫尔斯凯利[-] 3★ 以提升等级
perkSlayerInferno3sName,progression,Perk,false,[FF2020]Hellskyli[-] 3★ Slayer,[FF2020]赫尔斯凯利[-] 3★ 猎杀者
perkSlayerInferno3sDesc,progression,Perk,false,Grow stronger each time you slay the [FF2020]Hellskyli[-] (3★). Ranks up on kill milestones.,每次击杀[FF2020]赫尔斯凯利[-] (3★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Inferno_3s_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] 3★ Slayer rank up!,[FF2020]赫尔斯凯利[-] 3★ 猎杀者等级提升！
perkSlayerInferno3sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInferno3sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInferno3sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInferno3sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInferno3sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInferno3sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInferno3sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInferno3sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInferno3sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInferno3sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerInferno4s,progression,Perk,false,Kill the [FF2020]Hellskyli[-] 4-Star to rank up,击杀[FF2020]赫尔斯凯利[-] 4★ 以提升等级
perkSlayerInferno4sName,progression,Perk,false,[FF2020]Hellskyli[-] 4★ Slayer,[FF2020]赫尔斯凯利[-] 4★ 猎杀者
perkSlayerInferno4sDesc,progression,Perk,false,Grow stronger each time you slay the [FF2020]Hellskyli[-] (4★). Ranks up on kill milestones.,每次击杀[FF2020]赫尔斯凯利[-] (4★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Inferno_4s_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] 4★ Slayer rank up!,[FF2020]赫尔斯凯利[-] 4★ 猎杀者等级提升！
perkSlayerInferno4sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInferno4sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInferno4sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInferno4sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInferno4sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInferno4sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInferno4sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInferno4sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInferno4sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInferno4sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerInferno5s,progression,Perk,false,Kill the [FF2020]Hellskyli[-] 5-Star to rank up,击杀[FF2020]赫尔斯凯利[-] 5★ 以提升等级
perkSlayerInferno5sName,progression,Perk,false,[FF2020]Hellskyli[-] 5★ Slayer,[FF2020]赫尔斯凯利[-] 5★ 猎杀者
perkSlayerInferno5sDesc,progression,Perk,false,Grow stronger each time you slay the [FF2020]Hellskyli[-] (5★). Ranks up on kill milestones.,每次击杀[FF2020]赫尔斯凯利[-] (5★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Inferno_5s_Rank,buffs,Buff,false,[FF2020]Hellskyli[-] 5★ Slayer rank up!,[FF2020]赫尔斯凯利[-] 5★ 猎杀者等级提升！
perkSlayerInferno5sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [FF2020]Hellskyli[-],等级 1——对[FF2020]赫尔斯凯利伤害 +2%[-]
perkSlayerInferno5sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [FF2020]Hellskyli[-],等级 2——对[FF2020]赫尔斯凯利伤害 +4%[-]
perkSlayerInferno5sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [FF2020]Hellskyli[-],等级 3——对[FF2020]赫尔斯凯利伤害 +6%[-]
perkSlayerInferno5sRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [FF2020]Hellskyli[-],等级 4——对[FF2020]赫尔斯凯利伤害 +8%[-]
perkSlayerInferno5sRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [FF2020]Hellskyli[-],等级 5——对[FF2020]赫尔斯凯利伤害 +10%[-]
perkSlayerInferno5sRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [FF2020]Hellskyli[-] | +2% phys resist,等级 6——对[FF2020]赫尔斯凯利[-]伤害 +12%｜物理抗性 +2%
perkSlayerInferno5sRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [FF2020]Hellskyli[-] | +6% phys resist,等级 7——对[FF2020]赫尔斯凯利[-]伤害 +14%｜物理抗性 +6%
perkSlayerInferno5sRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [FF2020]Hellskyli[-] | +10% phys resist,等级 8——对[FF2020]赫尔斯凯利[-]伤害 +16%｜物理抗性 +10%
perkSlayerInferno5sRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [FF2020]Hellskyli[-] | +15% phys resist,等级 9——对[FF2020]赫尔斯凯利[-]伤害 +18%｜物理抗性 +15%
perkSlayerInferno5sRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [FF2020]Hellskyli[-] | +20% phys resist,等级 10——对[FF2020]赫尔斯凯利[-]伤害 +20%｜物理抗性 +20%
ZH_Spider_Rank,buffs,Buff,false,[9400D3]Mykir[-] Slayer rank up!,[9400D3]迈基尔[-] 猎杀者等级提升！
perkSlayerSpiderRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [9400D3]Mykir[-],等级 1——对[9400D3]迈基尔伤害 +2%[-]
perkSlayerSpiderRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [9400D3]Mykir[-],等级 2——对[9400D3]迈基尔伤害 +4%[-]
perkSlayerSpiderRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [9400D3]Mykir[-],等级 3——对[9400D3]迈基尔伤害 +6%[-]
perkSlayerSpiderRank4Desc,progression,Perk,false,Rank 4 — +8% damage vs [9400D3]Mykir[-],等级 4——对[9400D3]迈基尔伤害 +8%[-]
perkSlayerSpiderRank5Desc,progression,Perk,false,Rank 5 — +10% damage vs [9400D3]Mykir[-],等级 5——对[9400D3]迈基尔伤害 +10%[-]
perkSlayerSpiderRank6Desc,progression,Perk,false,Rank 6 — +12% damage vs [9400D3]Mykir[-] | +2% phys resist,等级 6——对[9400D3]迈基尔[-]伤害 +12%｜物理抗性 +2%
perkSlayerSpiderRank7Desc,progression,Perk,false,Rank 7 — +14% damage vs [9400D3]Mykir[-] | +6% phys resist,等级 7——对[9400D3]迈基尔[-]伤害 +14%｜物理抗性 +6%
perkSlayerSpiderRank8Desc,progression,Perk,false,Rank 8 — +16% damage vs [9400D3]Mykir[-] | +10% phys resist,等级 8——对[9400D3]迈基尔[-]伤害 +16%｜物理抗性 +10%
perkSlayerSpiderRank9Desc,progression,Perk,false,Rank 9 — +18% damage vs [9400D3]Mykir[-] | +15% phys resist,等级 9——对[9400D3]迈基尔[-]伤害 +18%｜物理抗性 +15%
perkSlayerSpiderRank10Desc,progression,Perk,false,Rank 10 — +20% damage vs [9400D3]Mykir[-] | +20% phys resist,等级 10——对[9400D3]迈基尔[-]伤害 +20%｜物理抗性 +20%
reqPerkSlayerSpider1s,progression,Perk,false,Kill the [9400D3]Mykir[-] 1-Star to rank up,击杀[9400D3]迈基尔[-] 1★ 以提升等级
perkSlayerSpider1sName,progression,Perk,false,[9400D3]Mykir[-] 1★ Slayer,[9400D3]迈基尔[-] 1★ 猎杀者
perkSlayerSpider1sDesc,progression,Perk,false,Grow stronger each time you slay the [9400D3]Mykir[-] (1★). Ranks up on kill milestones.,每次击杀[9400D3]迈基尔[-] (1★)都会变得更强；达到击杀里程碑时自动升级。
ZH_Spider_1s_Rank,buffs,Buff,false,[9400D3]Mykir[-] 1★ Slayer rank up!,[9400D3]迈基尔[-] 1★ 猎杀者等级提升！
perkSlayerSpider1sRank1Desc,progression,Perk,false,Rank 1 — +2% damage vs [9400D3]Mykir[-],等级 1——对[9400D3]迈基尔伤害 +2%[-]
perkSlayerSpider1sRank2Desc,progression,Perk,false,Rank 2 — +4% damage vs [9400D3]Mykir[-],等级 2——对[9400D3]迈基尔伤害 +4%[-]
perkSlayerSpider1sRank3Desc,progression,Perk,false,Rank 3 — +6% damage vs [9400D3]Mykir[-],等级 3——对[9400D3]迈基尔伤害 +6%[-]
